id,funded_amount,loan_amount,activity,sector,use,country_code,country,region,currency,partner_id,posted_time,disbursed_time,funded_time,term_in_months,lender_count,tags,borrower_genders,repayment_interval,date
666310,1050.0,1050.0,General Store,Retail,"to buy more water, bread, and andazi to sell",RW,Rwanda,,RWF,161.0,2014-02-06 13:28:41+00:00,2014-01-16 08:00:00+00:00,2014-02-09 16:55:31+00:00,10.0,33,user_favorite,female,irregular,2014-02-06
666321,600.0,600.0,Grocery Store,Food,"to buy more sugar, rice and peanuts for sale.",RW,Rwanda,,RWF,161.0,2014-02-06 14:20:58+00:00,2014-01-22 08:00:00+00:00,2014-02-07 08:00:45+00:00,6.0,22,,female,irregular,2014-02-06
666309,750.0,750.0,Spare Parts,Retail,To buy more bicycle spare parts ,RW,Rwanda,,RWF,161.0,2014-02-06 13:24:34+00:00,2014-01-16 08:00:00+00:00,2014-02-08 20:05:53+00:00,10.0,27,"user_favorite, user_favorite",male,irregular,2014-02-06
666859,450.0,450.0,Retail,Retail,"To buy more products to sell such as salt, soaps and rice.",RW,Rwanda,,RWF,161.0,2014-02-07 13:42:15+00:00,2014-01-22 08:00:00+00:00,2014-02-08 19:20:13+00:00,6.0,14,,female,irregular,2014-02-07
666852,1050.0,1050.0,Food Production/Sales,Food,to buy more beans to sell,RW,Rwanda,,RWF,161.0,2014-02-07 13:18:59+00:00,2014-01-22 08:00:00+00:00,2014-02-08 19:00:56+00:00,6.0,19,,female,irregular,2014-02-07
666861,450.0,450.0,Animal Sales,Agriculture,To buy more goats for sale.,RW,Rwanda,,RWF,161.0,2014-02-07 13:49:32+00:00,2014-01-22 08:00:00+00:00,2014-02-08 17:43:38+00:00,6.0,4,,male,irregular,2014-02-07
666838,450.0,450.0,Clothing Sales,Clothing,To buy more clothes for resale.,RW,Rwanda,,RWF,161.0,2014-02-07 12:36:04+00:00,2014-01-22 08:00:00+00:00,2014-02-08 19:32:46+00:00,6.0,10,,female,irregular,2014-02-07
666858,750.0,750.0,General Store,Retail,to buy more saucepans and shoes for sale.,RW,Rwanda,,RWF,161.0,2014-02-07 13:28:30+00:00,2014-01-22 08:00:00+00:00,2014-02-08 18:53:09+00:00,6.0,7,,female,irregular,2014-02-07
666842,600.0,600.0,Home Products Sales,Retail,"To buy more utensils, saucepans, and basins to sell.",RW,Rwanda,,RWF,161.0,2014-02-07 12:41:03+00:00,2014-01-22 08:00:00+00:00,2014-02-08 21:09:31+00:00,6.0,15,,female,irregular,2014-02-07
666849,900.0,900.0,Hardware,Retail,to buy more iron sheets and cement for sale,RW,Rwanda,,RWF,161.0,2014-02-07 13:06:17+00:00,2014-01-22 08:00:00+00:00,2014-02-08 19:23:23+00:00,6.0,12,,female,irregular,2014-02-07
666835,450.0,450.0,Food Market,Food,To buy more potatoes to sell.,RW,Rwanda,,RWF,161.0,2014-02-07 12:29:58+00:00,2014-01-22 08:00:00+00:00,2014-02-08 17:08:16+00:00,6.0,17,,female,irregular,2014-02-07
668336,4150.0,4150.0,Food Stall,Food,To buy more bananas to make local beers for sale.,RW,Rwanda,,RWF,161.0,2014-02-11 12:16:22+00:00,2014-01-27 08:00:00+00:00,2014-02-14 03:01:53+00:00,6.0,29,user_favorite,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, male, female, female, female, female, female",irregular,2014-02-11
668266,675.0,675.0,General Store,Retail,"To buy more rice, lotions and sugar to sell.",RW,Rwanda,,RWF,161.0,2014-02-11 10:07:17+00:00,2014-01-31 08:00:00+00:00,2014-02-12 23:41:32+00:00,6.0,9,,male,irregular,2014-02-11
668260,525.0,525.0,Food,Food,To buy more cassava flour to sell.,RW,Rwanda,,RWF,161.0,2014-02-11 10:01:46+00:00,2014-01-31 08:00:00+00:00,2014-02-12 21:49:49+00:00,6.0,12,,female,irregular,2014-02-11
668276,450.0,450.0,Food Market,Food,to buy more bananas for resale.,RW,Rwanda,,RWF,161.0,2014-02-11 10:18:45+00:00,2014-01-31 08:00:00+00:00,2014-02-12 23:41:32+00:00,6.0,13,,female,irregular,2014-02-11
668236,600.0,600.0,Food Market,Food,"To buy more sugar, beans and rice for sale.",RW,Rwanda,,RWF,161.0,2014-02-11 09:36:28+00:00,2014-01-31 08:00:00+00:00,2014-02-13 02:12:47+00:00,6.0,5,,female,irregular,2014-02-11
668240,750.0,750.0,Food Production/Sales,Food,"to buy more rice, soaps and salts for sale.",RW,Rwanda,,RWF,161.0,2014-02-11 09:41:10+00:00,2014-01-31 08:00:00+00:00,2014-02-12 22:23:50+00:00,6.0,20,,female,irregular,2014-02-11
668248,600.0,600.0,Fruits & Vegetables,Food,"To buy more eggplant, tomatoes and peas to sell.",RW,Rwanda,,RWF,161.0,2014-02-11 09:47:05+00:00,2014-01-31 08:00:00+00:00,2014-02-12 22:17:39+00:00,6.0,15,,female,irregular,2014-02-11
668252,1050.0,1050.0,Food Production/Sales,Food,To buy more beans and sorghum for sale.,RW,Rwanda,,RWF,161.0,2014-02-11 09:52:49+00:00,2014-01-31 08:00:00+00:00,2014-02-12 23:42:40+00:00,6.0,32,,female,irregular,2014-02-11
668258,600.0,600.0,Fruits & Vegetables,Food,"to buy more carrots, onions, and beans to sell.",RW,Rwanda,,RWF,161.0,2014-02-11 09:57:31+00:00,2014-01-31 08:00:00+00:00,2014-02-13 02:30:06+00:00,6.0,23,,female,irregular,2014-02-11
668270,450.0,450.0,Food Market,Food,To buy more bananas for resale.,RW,Rwanda,,RWF,161.0,2014-02-11 10:11:51+00:00,2014-01-31 08:00:00+00:00,2014-02-12 22:04:35+00:00,6.0,9,,female,irregular,2014-02-11
668230,600.0,600.0,General Store,Retail,"to buy more rice, sugar and beans to sell",RW,Rwanda,,RWF,161.0,2014-02-11 09:30:29+00:00,2014-01-31 08:00:00+00:00,2014-02-12 21:16:49+00:00,6.0,13,,female,irregular,2014-02-11
669438,1500.0,1500.0,Grocery Store,Food,"To buy more rice, beans and cooking oil for sale.",RW,Rwanda,,RWF,161.0,2014-02-13 13:42:39+00:00,2014-01-30 08:00:00+00:00,2014-02-16 00:04:06+00:00,8.0,34,user_favorite,female,irregular,2014-02-13
669414,1500.0,1500.0,Food Market,Food,To buy more cassava flour and corn flour for sale.,RW,Rwanda,,RWF,161.0,2014-02-13 12:56:39+00:00,2014-01-30 08:00:00+00:00,2014-02-15 14:53:44+00:00,8.0,38,,female,irregular,2014-02-13
669436,1200.0,1200.0,Grocery Store,Food,"To buy more beans, rice, corn flour and sugar for sale.",RW,Rwanda,,RWF,161.0,2014-02-13 13:36:37+00:00,2014-01-30 08:00:00+00:00,2014-02-16 03:01:18+00:00,8.0,27,user_favorite,female,irregular,2014-02-13
670157,2000.0,2000.0,Agriculture,Agriculture,To buy more fertilisers and support labor costs during rice production.,RW,Rwanda,,RWF,161.0,2014-02-14 14:06:46+00:00,2014-01-28 08:00:00+00:00,2014-02-17 02:49:39+00:00,9.0,46,"user_favorite, user_favorite, user_favorite, user_favorite","female, male, female, male, male, male, female, male, male, female, female, male, male, female, male, male, female, female, male, female, female, female, female, female, female, male, female, male, female, male, female, female, female, female, male, male, female, female",bullet,2014-02-14
670154,1650.0,1650.0,Agriculture,Agriculture,To buy more fertilizers and support labor costs during rice production.,RW,Rwanda,,RWF,161.0,2014-02-14 13:33:14+00:00,2014-01-28 08:00:00+00:00,2014-02-16 22:21:19+00:00,9.0,25,user_favorite,"male, male, male, male, male, male, male, male, female, male, male, male, male, male, male, female, female, male, male, male, male, male, female, female, male, male, male, male",bullet,2014-02-14
670911,2650.0,2650.0,Farming,Agriculture,To buy more fertilizer and support labor costs during rice production,RW,Rwanda,,RWF,161.0,2014-02-17 08:58:18+00:00,2014-01-29 08:00:00+00:00,2014-02-18 08:48:02+00:00,9.0,69,,"male, male, male, male, male, male, male, male, male, male, female, male, female, male, female, male, male, male, male, male, male, female, female, male, female, female, male, female, male, female, male, female, male, male, male, male, male, male, male, female, male, male, female",bullet,2014-02-17
670987,1275.0,1275.0,Agriculture,Agriculture,to buy more fertilizer and support labour costs during rice production.,RW,Rwanda,,RWF,161.0,2014-02-17 10:16:04+00:00,2014-01-29 08:00:00+00:00,2014-02-18 00:06:56+00:00,9.0,47,user_favorite,"male, male, male, female, male, male, male, female, male, male, female, male, female, male, male, male, male, female, male, female, female, female, male, female, female, male, male",bullet,2014-02-17
670969,2350.0,2350.0,Farming,Agriculture,To buy more fertilizers and pay labor costs during rice production.,RW,Rwanda,,RWF,161.0,2014-02-17 09:56:28+00:00,2014-01-29 08:00:00+00:00,2014-02-17 23:10:38+00:00,9.0,89,,"female, male, male, male, female, female, male, female, male, male, male, female, female, female, male, male, female, male, male, female, female, female, female, female, female, male, male, male, female, male, male, female, male",bullet,2014-02-17
675705,450.0,450.0,Food,Food,to buy more sorghum for making local beers,RW,Rwanda,,RWF,161.0,2014-02-24 13:26:27+00:00,2014-02-05 08:00:00+00:00,2014-02-27 00:29:48+00:00,6.0,18,"volunteer_pick, volunteer_like",female,irregular,2014-02-24
675674,600.0,600.0,Clothing Sales,Clothing,to buy more clothes to sell,RW,Rwanda,,RWF,161.0,2014-02-24 12:53:24+00:00,2014-02-05 08:00:00+00:00,2014-02-26 23:48:11+00:00,6.0,24,"volunteer_pick, volunteer_like",female,irregular,2014-02-24
675712,600.0,600.0,General Store,Retail,"to buy more saucepans, soap, and cooking oil for sale.",RW,Rwanda,,RWF,161.0,2014-02-24 13:34:12+00:00,2014-02-05 08:00:00+00:00,2014-02-27 02:27:40+00:00,6.0,23,"volunteer_pick, volunteer_like",male,irregular,2014-02-24
675660,1200.0,1200.0,Food Stall,Food,to buy more sandals and padlocks to sell,RW,Rwanda,,RWF,161.0,2014-02-24 12:39:37+00:00,2014-01-30 08:00:00+00:00,2014-02-26 22:41:33+00:00,6.0,46,,male,irregular,2014-02-24
675667,1350.0,1350.0,Food Market,Food,to buy more crates of soda to sell.,RW,Rwanda,,RWF,161.0,2014-02-24 12:47:17+00:00,2014-02-05 08:00:00+00:00,2014-02-26 23:39:09+00:00,6.0,50,,female,irregular,2014-02-24
675680,600.0,600.0,Food Production/Sales,Food,to buy more flour and food flasks for sale,RW,Rwanda,,RWF,161.0,2014-02-24 13:01:57+00:00,2014-02-05 08:00:00+00:00,2014-02-26 23:47:22+00:00,6.0,17,"volunteer_pick, volunteer_like",female,irregular,2014-02-24
676887,3875.0,3875.0,Motorcycle Transport,Transportation,"To purchase a tricycle motorcycle for his milk processing center so that he can collect and deliver more milk daily for the surrounding community, including one of Rwanda's largest refugee camps.",RW,Rwanda,Nyamagabe,USD,319.0,2014-02-26 11:41:22+00:00,2014-02-05 08:00:00+00:00,2014-03-08 04:39:21+00:00,14.0,115,"#Biz Durable Asset, user_favorite, #Inspiring Story, #Refugee, #Job Creator, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite",male,monthly,2014-02-26
678664,7375.0,7375.0,Farming,Agriculture,To purchase a coffee washing station and promote women coffee growers in Rwanda,RW,Rwanda,Kayonza,USD,319.0,2014-03-03 12:07:44+00:00,2014-03-03 08:00:00+00:00,2014-03-04 20:15:07+00:00,33.0,222,"#Woman Owned Biz, #Unique, #Sustainable Ag, user_favorite, user_favorite, user_favorite, user_favorite, #Biz Durable Asset, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite",female,irregular,2014-03-03
683179,675.0,675.0,Grocery Store,Food,"To buy more sugar, beans and sorghum to sell.",RW,Rwanda,,RWF,161.0,2014-03-13 12:05:22+00:00,2014-02-11 08:00:00+00:00,2014-03-15 22:55:07+00:00,10.0,24,,female,irregular,2014-03-13
683088,1200.0,1200.0,Food Market,Food,"to buy more sorghum, beans, and maize to sell",RW,Rwanda,,RWF,161.0,2014-03-13 09:22:57+00:00,2014-02-11 08:00:00+00:00,2014-03-17 10:48:38+00:00,10.0,30,"user_favorite, #Parent, #Woman Owned Biz, #Vegan",female,irregular,2014-03-13
683049,675.0,675.0,Food Market,Food,"to buy more cassava, beans and sorghum to sell",RW,Rwanda,,RWF,161.0,2014-03-13 08:49:39+00:00,2014-02-11 08:00:00+00:00,2014-03-18 23:52:10+00:00,10.0,19,,male,irregular,2014-03-13
683061,1200.0,1200.0,Food Market,Food,"To buy more potatoes, beans and sorghum to sell",RW,Rwanda,,RWF,161.0,2014-03-13 09:00:32+00:00,2014-02-11 08:00:00+00:00,2014-03-17 10:20:23+00:00,10.0,34,"user_favorite, #Parent",female,irregular,2014-03-13
683045,1350.0,1350.0,General Store,Retail,"to buy more salt, cooking oil and sodas for sale.",RW,Rwanda,,RWF,161.0,2014-03-13 08:42:40+00:00,2014-02-11 08:00:00+00:00,2014-03-15 22:38:04+00:00,10.0,25,,female,irregular,2014-03-13
683242,2875.0,2875.0,Fruits & Vegetables,Food,to buy more bananas and potatoes for sale.,RW,Rwanda,,RWF,161.0,2014-03-13 14:45:23+00:00,2014-02-11 08:00:00+00:00,2014-03-16 06:50:40+00:00,6.0,38,"user_favorite, user_favorite","female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female",irregular,2014-03-13
683109,750.0,750.0,Pub,Food,To buy more sodas and beers to sell,RW,Rwanda,,RWF,161.0,2014-03-13 09:57:15+00:00,2014-02-11 08:00:00+00:00,2014-03-17 09:09:16+00:00,10.0,19,"user_favorite, #Single, #Biz Durable Asset, #Tourism, user_favorite",male,irregular,2014-03-13
683056,450.0,450.0,Food Market,Food,"To buy more potatoes, bananas and maize to sell.",RW,Rwanda,,RWF,161.0,2014-03-13 08:55:06+00:00,2014-02-11 08:00:00+00:00,2014-03-15 22:38:04+00:00,10.0,11,,female,irregular,2014-03-13
683679,1475.0,1475.0,Food Market,Food,"to buy more corn, beans and potatoes for resale.",RW,Rwanda,,RWF,161.0,2014-03-14 08:19:06+00:00,2014-02-12 08:00:00+00:00,2014-03-17 06:13:07+00:00,6.0,36,"#First Loan, #Parent, #Supporting Family",male,irregular,2014-03-14
685489,11775.0,11775.0,Metal Shop,Manufacturing,To purchase supplies so that he can build new machines and expand his welding workshop,RW,Rwanda,KABARORE-,USD,319.0,2014-03-18 15:31:43+00:00,2014-03-03 08:00:00+00:00,2014-03-19 09:28:45+00:00,14.0,398,"user_favorite, user_favorite, #Hidden Gem, #Inspiring Story, #Job Creator, user_favorite, user_favorite, user_favorite, user_favorite, #Unique, user_favorite",male,monthly,2014-03-18
686535,450.0,450.0,General Store,Retail,To buy more soap and sugar to sale.,RW,Rwanda,,RWF,161.0,2014-03-20 08:54:29+00:00,2014-02-27 08:00:00+00:00,2014-03-23 02:10:35+00:00,6.0,15,,female,irregular,2014-03-20
686522,750.0,750.0,Shoe Sales,Retail,to buy more shoes for sale.,RW,Rwanda,,RWF,161.0,2014-03-20 08:42:05+00:00,2014-02-27 08:00:00+00:00,2014-03-23 03:23:58+00:00,6.0,25,,female,irregular,2014-03-20
686548,600.0,600.0,General Store,Retail,to buy more soaps and sugar for resale,RW,Rwanda,,RWF,161.0,2014-03-20 09:09:38+00:00,2014-02-27 08:00:00+00:00,2014-03-23 07:26:10+00:00,6.0,22,,male,irregular,2014-03-20
686519,450.0,450.0,General Store,Retail,"to buy more cooking oil, lotions, and soaps for sale",RW,Rwanda,,RWF,161.0,2014-03-20 08:35:37+00:00,2014-02-27 08:00:00+00:00,2014-03-23 01:33:18+00:00,6.0,15,,female,irregular,2014-03-20
686510,750.0,750.0,Food Stall,Food,To buy more foodstuffs to sell.,RW,Rwanda,,RWF,161.0,2014-03-20 08:19:24+00:00,2014-02-27 08:00:00+00:00,2014-03-23 01:36:24+00:00,6.0,28,,female,irregular,2014-03-20
687307,4650.0,4650.0,General Store,Retail,to buy more retail items for resale.,RW,Rwanda,,RWF,161.0,2014-03-21 14:06:48+00:00,2014-03-13 07:00:00+00:00,2014-03-24 19:01:02+00:00,6.0,45,,"female, female, female, female, female, female, female, female, female, male, male, female, female, female, male, female, female, male, female, female, female, female, female",irregular,2014-03-21
689400,375.0,375.0,Food Production/Sales,Food,To buy more food items for sale in her restaurant.,RW,Rwanda,,RWF,161.0,2014-03-26 15:01:32+00:00,2014-02-24 08:00:00+00:00,2014-03-27 23:58:47+00:00,6.0,4,,female,irregular,2014-03-26
689372,600.0,600.0,Food Market,Food,"To buy more foodstuffs such as beans, cassava and sorghum for sale.",RW,Rwanda,,RWF,161.0,2014-03-26 13:45:57+00:00,2014-02-24 08:00:00+00:00,2014-03-27 23:58:16+00:00,6.0,19,,female,irregular,2014-03-26
689361,525.0,525.0,Food Market,Food,To buy more foodstuffs such as beans and corn flour for resale.,RW,Rwanda,,RWF,161.0,2014-03-26 13:23:19+00:00,2014-02-24 08:00:00+00:00,2014-03-27 21:50:16+00:00,6.0,6,,female,irregular,2014-03-26
689384,375.0,375.0,General Store,Retail,to buy more soap and sugar for resale.,RW,Rwanda,,RWF,161.0,2014-03-26 14:23:00+00:00,2014-02-24 08:00:00+00:00,2014-03-28 01:24:12+00:00,6.0,7,,male,irregular,2014-03-26
689367,600.0,600.0,Home Products Sales,Retail,"to buy more retail items to sell, such as lotions, soaps, ans sugar.",RW,Rwanda,,RWF,161.0,2014-03-26 13:37:36+00:00,2014-02-24 08:00:00+00:00,2014-03-28 01:27:54+00:00,6.0,17,,female,irregular,2014-03-26
689364,600.0,600.0,Food Market,Food,to buy more snacks to sell.,RW,Rwanda,,RWF,161.0,2014-03-26 13:30:42+00:00,2014-02-24 08:00:00+00:00,2014-03-27 23:52:01+00:00,6.0,16,,female,irregular,2014-03-26
689726,600.0,600.0,Beverages,Food,To buy more drinks for sale.,RW,Rwanda,,RWF,161.0,2014-03-27 07:40:42+00:00,2014-02-25 08:00:00+00:00,2014-03-27 10:16:01+00:00,6.0,2,,female,irregular,2014-03-27
689696,600.0,600.0,Crafts,Arts,To buy more artcrafts for sale.,RW,Rwanda,,RWF,161.0,2014-03-27 06:44:56+00:00,2014-02-25 08:00:00+00:00,2014-03-27 07:31:25+00:00,6.0,2,,female,irregular,2014-03-27
689712,600.0,600.0,Food Market,Food,To buy more foodstuffs for sale.,RW,Rwanda,,RWF,161.0,2014-03-27 07:27:44+00:00,2014-02-25 08:00:00+00:00,2014-03-27 08:05:18+00:00,6.0,2,,female,irregular,2014-03-27
689834,450.0,450.0,Construction Supplies,Construction,To buy more constructions supplies for sale.,RW,Rwanda,,RWF,161.0,2014-03-27 09:34:47+00:00,2014-02-25 08:00:00+00:00,2014-03-27 10:15:19+00:00,6.0,2,,female,irregular,2014-03-27
689707,600.0,600.0,Pub,Food,To buy both alcoholic and non alcoholic drinks for sale.,RW,Rwanda,,RWF,161.0,2014-03-27 07:21:17+00:00,2014-02-25 08:00:00+00:00,2014-03-27 09:25:57+00:00,6.0,2,,female,irregular,2014-03-27
689693,450.0,450.0,Food Market,Food,To buy more foodstuffs for sle such as beans and sorghum .,RW,Rwanda,,RWF,161.0,2014-03-27 06:37:23+00:00,2014-02-25 08:00:00+00:00,2014-03-27 09:47:35+00:00,6.0,18,,female,irregular,2014-03-27
690535,1525.0,1525.0,Agriculture,Agriculture,To buy ferilizers and support labor costs during rice production.,RW,Rwanda,,RWF,161.0,2014-03-28 14:01:57+00:00,2014-03-17 07:00:00+00:00,2014-03-28 19:30:20+00:00,10.0,53,user_favorite,female,bullet,2014-03-28
690531,1300.0,1300.0,Agriculture,Agriculture,To buy fertilizers and support labor costs during maize production.,RW,Rwanda,,RWF,161.0,2014-03-28 13:50:07+00:00,2014-03-19 07:00:00+00:00,2014-03-28 21:06:02+00:00,10.0,45,,female,bullet,2014-03-28
690529,1325.0,1325.0,Agriculture,Agriculture,To buy fertilisers and support labor costs during maize production.,RW,Rwanda,,RWF,161.0,2014-03-28 13:43:58+00:00,2014-03-19 07:00:00+00:00,2014-03-29 03:25:19+00:00,10.0,43,,female,bullet,2014-03-28
690534,1125.0,1125.0,Agriculture,Agriculture,To buy fertilizers and support labor costs during rice production,RW,Rwanda,,RWF,161.0,2014-03-28 13:55:51+00:00,2014-03-17 07:00:00+00:00,2014-03-28 21:53:39+00:00,10.0,38,,female,bullet,2014-03-28
690527,1275.0,1275.0,Agriculture,Agriculture,To buy ferilisers and support labor costs during maize production,RW,Rwanda,,RWF,161.0,2014-03-28 13:38:43+00:00,2014-03-19 07:00:00+00:00,2014-03-29 04:04:57+00:00,10.0,34,,female,bullet,2014-03-28
690537,1450.0,1450.0,Agriculture,Agriculture,To buy fertilizers and supports labor costs during rice production.,RW,Rwanda,,RWF,161.0,2014-03-28 14:08:27+00:00,2014-03-17 07:00:00+00:00,2014-03-30 12:02:34+00:00,10.0,50,"#Parent, #Supporting Family, #Job Creator, user_favorite",male,bullet,2014-03-28
690524,1325.0,1325.0,Agriculture,Agriculture,To buy fertilizers and support labor costs during maize production.,RW,Rwanda,,RWF,161.0,2014-03-28 13:33:08+00:00,2014-03-19 07:00:00+00:00,2014-03-28 22:47:26+00:00,10.0,41,,female,bullet,2014-03-28
691098,7375.0,7375.0,Metal Shop,Manufacturing,To purchase a fabrication machine so that he can make all of the inputs for his construction projects in house.,RW,Rwanda,Musanze,USD,319.0,2014-03-30 22:16:34+00:00,2014-06-05 07:00:00+00:00,2014-04-17 01:53:35+00:00,11.0,248,"user_favorite, user_favorite, #Biz Durable Asset, #Job Creator, #Unique, user_favorite, user_favorite, user_favorite, user_favorite, #Post-disbursed, user_favorite, user_favorite",male,monthly,2014-03-30
691101,14725.0,14725.0,Poultry,Agriculture,To purchase 5 hectares of land so that they can start a new poultry farm.,RW,Rwanda,Kayonza,USD,319.0,2014-03-30 22:42:13+00:00,2014-03-31 07:00:00+00:00,2014-04-05 19:09:37+00:00,5.0,487,"user_favorite, #Animals, #Refugee, #Unique, user_favorite, user_favorite, user_favorite, #Post-disbursed, user_favorite, user_favorite, user_favorite, user_favorite",male,bullet,2014-03-30
691328,25000.0,25000.0,Construction Supplies,Construction,To supply construction materials for a vocational training program.,RW,Rwanda,Kigali,USD,319.0,2014-03-31 09:43:06+00:00,2014-03-26 07:00:00+00:00,2014-04-16 22:14:29+00:00,7.0,821,"user_favorite, #Repeat Borrower, #Unique, #Job Creator, user_favorite, user_favorite, user_favorite, #Schooling, user_favorite, #Inspiring Story, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite",male,irregular,2014-03-31
